"time","0","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5","41","41.5","42","42.5","43","43.5","44","44.5","45","45.5","46","46.5","47","47.5","48","48.5","49","49.5","50","50.5","51","51.5","52","52.5","53","53.5","54","54.5","55","55.5","56","56.5","57","57.5","58","58.5","59","59.5","60","60.5","61","61.5","62","62.5","63","63.5","64","64.5","65","65.5","66","66.5","67","67.5","68","68.5","69","69.5","70","70.5","71","71.5","72","72.5","73","73.5","74","74.5","75","75.5","76","76.5","77","77.5","78","78.5","79","79.5","80","80.5","81","81.5","82","82.5","83","83.5","84","84.5","85","85.5","86","86.5","87","87.5","88","88.5","89","89.5","90","90.5","91","91.5","92","92.5","93","93.5","94","94.5","95","95.5","96","96.5","97","97.5","98","98.5","99","99.5"
2022.5,65.4787,66.03285,66.586995,66.23753,65.888065,65.538605,65.18914,64.839675,64.49021,64.140745,63.79128,63.362765,62.934255,62.50574,62.077225,61.64871,61.220195,60.791685,60.36317,59.934655,59.50614,59.043305,58.580465,58.11763,57.654795,57.191955,56.72912,56.26628,55.803445,55.340605,54.87777,54.431215,53.984655,53.5381,53.091545,52.644985,52.19843,51.751875,51.305315,50.85876,50.4122,49.976595,49.540985,49.10538,48.669775,48.234165,47.798555,47.36295,46.92734,46.491735,46.056125,45.623385,45.190655,44.757915,44.32518,43.89244,43.459705,43.02697,42.594235,42.161495,41.72876,41.29446,40.860165,40.42587,39.99157,39.557275,39.122975,38.68868,38.25438,37.820085,37.385785,36.953425,36.521065,36.088705,35.65634,35.22398,34.79162,34.35926,33.926895,33.494535,33.062175,32.632465,32.20275,31.77304,31.34333,30.91362,30.483905,30.054195,29.624485,29.194775,28.76506,28.33865,27.912235,27.48582,27.059415,26.633,26.206585,25.780175,25.35376,24.927345,24.500935,24.089465,23.67799,23.266515,22.85504,22.443565,22.032095,21.62062,21.209145,20.79767,20.386195,19.991715,19.59723,19.20275,18.808265,18.413785,18.0193,17.62482,17.230335,16.835855,16.441365,16.082015,15.72266,15.363312,15.0039605,14.6446085,14.2852565,13.925905,13.5665535,13.2072015,12.84785,12.5281655,12.208481,11.8887965,11.5691115,11.2494275,10.9297425,10.610058,10.2903735,9.970689,9.651004,9.3863135,9.121622,8.856931,8.59224,8.327549,8.0628575,7.798167,7.5334755,7.2687845,7.0040935,6.796713,6.5893325,6.381952,6.1745715,5.967191,5.7598105,5.5524305,5.3450495,5.137669,4.930289,4.7851345,4.6399805,4.4948265,4.3496725,4.204519,4.0593645,3.9142105,3.7690565,3.6239025,3.478749,3.380003,3.2812575,3.1825115,3.083766,2.98502,2.8862745,2.7875285,2.688783,2.5900375,2.4912915,2.4242855,2.3572785,2.2902725,2.2232655,2.1562595,2.0892535,2.0222465,1.9552405,1.8882335,1.8212275,1.785444,1.749661,1.7138775,1.678094,1.642311,1.6065275,1.570744,1.534961,1.4991775
2023,65.62824,66.168456,66.708666,66.357058,66.00545,65.653846,65.302238,64.95063,64.599022,64.247414,63.895806,63.466168,63.036534,62.606896,62.177258,61.74762,61.317982,60.888348,60.45871,60.029072,59.599434,59.136046,58.672654,58.209266,57.745878,57.282486,56.819098,56.355706,55.892318,55.428926,54.965538,54.518182,54.07082,53.623462,53.176106,52.728744,52.281388,51.83403,51.386668,50.939312,50.49195,50.055414,49.618874,49.18234,48.745804,48.309264,47.872724,47.436188,46.999648,46.563112,46.126572,45.692922,45.259282,44.825632,44.391986,43.958336,43.52469,43.091046,42.6574,42.22375,41.790104,41.354998,40.919896,40.484794,40.049688,39.614586,39.17948,38.744378,38.309272,37.87417,37.439064,37.005974,36.572884,36.139794,35.7067,35.27361,34.84052,34.40743,33.974336,33.541246,33.108156,32.67783,32.2475,31.817174,31.38685,30.956524,30.526194,30.095868,29.665544,29.235218,28.804888,28.377962,27.951032,27.524102,27.097182,26.670252,26.243322,25.816396,25.389466,24.962536,24.53561,24.12367,23.711724,23.299778,22.887832,22.475886,22.063946,21.652,21.240054,20.828108,20.416162,20.021254,19.62634,19.231432,18.836518,18.44161,18.046696,17.651788,17.256874,16.861966,16.467048,16.107268,15.747482,15.3877036,15.0279218,14.6681394,14.3083572,13.9485754,13.5887936,13.2290112,12.8692294,12.5491498,12.2290704,11.9089908,11.5889108,11.2688318,10.9487518,10.6286722,10.3085928,9.9885132,9.6684332,9.4033604,9.1382866,8.8732134,8.60814,8.3430668,8.077993,7.8129202,7.5478464,7.2827732,7.0176998,6.809973,6.602246,6.394519,6.1867922,5.9790652,5.7713382,5.5636118,5.3558844,5.1481574,4.940431,4.794979,4.6495274,4.504076,4.3586244,4.2131734,4.0677214,3.9222698,3.7768184,3.6313668,3.4859158,3.3869468,3.2879784,3.1890094,3.090041,2.991072,2.8921036,2.7931346,2.6941662,2.5951978,2.4962288,2.4290672,2.3619046,2.294743,2.2275804,2.1604188,2.0932572,2.0260946,1.958933,1.8917704,1.8246088,1.7886942,1.7527802,1.7168656,1.680951,1.645037,1.6091224,1.5732078,1.5372938,1.5013792
2023.5,65.77778,66.304062,66.830337,66.476586,66.122835,65.769087,65.415336,65.061585,64.707834,64.354083,64.000332,63.569571,63.138813,62.708052,62.277291,61.84653,61.415769,60.985011,60.55425,60.123489,59.692728,59.228787,58.764843,58.300902,57.836961,57.373017,56.909076,56.445132,55.981191,55.517247,55.053306,54.605149,54.156985,53.708824,53.260667,52.812503,52.364346,51.916185,51.468021,51.019864,50.5717,50.134233,49.696763,49.2593,48.821833,48.384363,47.946893,47.509426,47.071956,46.634489,46.197019,45.762459,45.327909,44.893349,44.458792,44.024232,43.589675,43.155122,42.720565,42.286005,41.851448,41.415536,40.979627,40.543718,40.107806,39.671897,39.235985,38.800076,38.364164,37.928255,37.492343,37.058523,36.624703,36.190883,35.75706,35.32324,34.88942,34.4556,34.021777,33.587957,33.154137,32.723195,32.29225,31.861308,31.43037,30.999428,30.568483,30.137541,29.706603,29.275661,28.844716,28.417274,27.989829,27.562384,27.134949,26.707504,26.280059,25.852617,25.425172,24.997727,24.570285,24.157875,23.745458,23.333041,22.920624,22.508207,22.095797,21.68338,21.270963,20.858546,20.446129,20.050793,19.65545,19.260114,18.864771,18.469435,18.074092,17.678756,17.283413,16.888077,16.492731,16.132521,15.772304,15.4120952,15.0518831,14.6916703,14.3314579,13.9712458,13.6110337,13.2508209,12.8906088,12.5701341,12.2496598,11.9291851,11.6087101,11.2882361,10.9677611,10.6472864,10.3268121,10.0063374,9.6858624,9.4204073,9.1549512,8.8894958,8.62404,8.3585846,8.0931285,7.8276734,7.5622173,7.2967619,7.0313061,6.823233,6.6151595,6.407086,6.1990129,5.9909394,5.7828659,5.5747931,5.3667193,5.1586458,4.950573,4.8048235,4.6590743,4.5133255,4.3675763,4.2218278,4.0760783,3.9303291,3.7845803,3.6388311,3.4930826,3.3938906,3.2946993,3.1955073,3.096316,2.997124,2.8979327,2.7987407,2.6995494,2.6003581,2.5011661,2.4338489,2.3665307,2.2992135,2.2318953,2.1645781,2.0972609,2.0299427,1.9626255,1.8953073,1.8279901,1.7919444,1.7558994,1.7198537,1.683808,1.647763,1.6117173,1.5756716,1.5396266,1.5035809
2024,65.92732,66.439668,66.952008,66.596114,66.24022,65.884328,65.528434,65.17254,64.816646,64.460752,64.104858,63.672974,63.241092,62.809208,62.377324,61.94544,61.513556,61.081674,60.64979,60.217906,59.786022,59.321528,58.857032,58.392538,57.928044,57.463548,56.999054,56.534558,56.070064,55.605568,55.141074,54.692116,54.24315,53.794186,53.345228,52.896262,52.447304,51.99834,51.549374,51.100416,50.65145,50.213052,49.774652,49.33626,48.897862,48.459462,48.021062,47.582664,47.144264,46.705866,46.267466,45.831996,45.396536,44.961066,44.525598,44.090128,43.65466,43.219198,42.78373,42.34826,41.912792,41.476074,41.039358,40.602642,40.165924,39.729208,39.29249,38.855774,38.419056,37.98234,37.545622,37.111072,36.676522,36.241972,35.80742,35.37287,34.93832,34.50377,34.069218,33.634668,33.200118,32.76856,32.337,31.905442,31.47389,31.042332,30.610772,30.179214,29.747662,29.316104,28.884544,28.456586,28.028626,27.600666,27.172716,26.744756,26.316796,25.888838,25.460878,25.032918,24.60496,24.19208,23.779192,23.366304,22.953416,22.540528,22.127648,21.71476,21.301872,20.888984,20.476096,20.080332,19.68456,19.288796,18.893024,18.49726,18.101488,17.705724,17.309952,16.914188,16.518414,16.157774,15.797126,15.4364868,15.0758444,14.7152012,14.3545586,13.9939162,13.6332738,13.2726306,12.9119882,12.5911184,12.2702492,11.9493794,11.6285094,11.3076404,10.9867704,10.6659006,10.3450314,10.0241616,9.7032916,9.4374542,9.1716158,8.9057782,8.63994,8.3741024,8.108264,7.8424266,7.5765882,7.3107506,7.0449124,6.836493,6.628073,6.419653,6.2112336,6.0028136,5.7943936,5.5859744,5.3775542,5.1691342,4.960715,4.814668,4.6686212,4.522575,4.3765282,4.2304822,4.0844352,3.9383884,3.7923422,3.6462954,3.5002494,3.4008344,3.3014202,3.2020052,3.102591,3.003176,2.9037618,2.8043468,2.7049326,2.6055184,2.5061034,2.4386306,2.3711568,2.303684,2.2362102,2.1687374,2.1012646,2.0337908,1.966318,1.8988442,1.8313714,1.7951946,1.7590186,1.7228418,1.686665,1.650489,1.6143122,1.5781354,1.5419594,1.5057826
2024.5,66.07686,66.575274,67.073679,66.715642,66.357605,65.999569,65.641532,65.283495,64.925458,64.567421,64.209384,63.776377,63.343371,62.910364,62.477357,62.04435,61.611343,61.178337,60.74533,60.312323,59.879316,59.414269,58.949221,58.484174,58.019127,57.554079,57.089032,56.623984,56.158937,55.693889,55.228842,54.779083,54.329315,53.879548,53.429789,52.980021,52.530262,52.080495,51.630727,51.180968,50.7312,50.291871,49.852541,49.41322,48.973891,48.534561,48.095231,47.655902,47.216572,46.777243,46.337913,45.901533,45.465163,45.028783,44.592404,44.156024,43.719645,43.283274,42.846895,42.410515,41.974136,41.536612,41.099089,40.661566,40.224042,39.786519,39.348995,38.911472,38.473948,38.036425,37.598901,37.163621,36.728341,36.293061,35.85778,35.4225,34.98722,34.55194,34.116659,33.681379,33.246099,32.813925,32.38175,31.949576,31.51741,31.085236,30.653061,30.220887,29.788721,29.356547,28.924372,28.495898,28.067423,27.638948,27.210483,26.782008,26.353533,25.925059,25.496584,25.068109,24.639635,24.226285,23.812926,23.399567,22.986208,22.572849,22.159499,21.74614,21.332781,20.919422,20.506063,20.109871,19.71367,19.317478,18.921277,18.525085,18.128884,17.732692,17.336491,16.940299,16.544097,16.183027,15.821948,15.4608784,15.0998057,14.7387321,14.3776593,14.0165866,13.6555139,13.2944403,12.9333676,12.6121027,12.2908386,11.9695737,11.6483087,11.3270447,11.0057797,10.6845148,10.3632507,10.0419858,9.7207208,9.4545011,9.1882804,8.9220606,8.65584,8.3896202,8.1233995,7.8571798,7.5909591,7.3247393,7.0585187,6.849753,6.6409865,6.43222,6.2234543,6.0146878,5.8059213,5.5971557,5.3883891,5.1796226,4.970857,4.8245125,4.6781681,4.5318245,4.3854801,4.2391366,4.0927921,3.9464477,3.8001041,3.6537597,3.5074162,3.4077782,3.3081411,3.2085031,3.108866,3.009228,2.9095909,2.8099529,2.7103158,2.6106787,2.5110407,2.4434123,2.3757829,2.3081545,2.2405251,2.1728967,2.1052683,2.0376389,1.9700105,1.9023811,1.8347527,1.7984448,1.7621378,1.7258299,1.689522,1.653215,1.6169071,1.5805992,1.5442922,1.5079843
2025,66.2264,66.71088,67.19535,66.83517,66.47499,66.11481,65.75463,65.39445,65.03427,64.67409,64.31391,63.87978,63.44565,63.01152,62.57739,62.14326,61.70913,61.275,60.84087,60.40674,59.97261,59.50701,59.04141,58.57581,58.11021,57.64461,57.17901,56.71341,56.24781,55.78221,55.31661,54.86605,54.41548,53.96491,53.51435,53.06378,52.61322,52.16265,51.71208,51.26152,50.81095,50.37069,49.93043,49.49018,49.04992,48.60966,48.1694,47.72914,47.28888,46.84862,46.40836,45.97107,45.53379,45.0965,44.65921,44.22192,43.78463,43.34735,42.91006,42.47277,42.03548,41.59715,41.15882,40.72049,40.28216,39.84383,39.4055,38.96717,38.52884,38.09051,37.65218,37.21617,36.78016,36.34415,35.90814,35.47213,35.03612,34.60011,34.1641,33.72809,33.29208,32.85929,32.4265,31.99371,31.56093,31.12814,30.69535,30.26256,29.82978,29.39699,28.9642,28.53521,28.10622,27.67723,27.24825,26.81926,26.39027,25.96128,25.53229,25.1033,24.67431,24.26049,23.84666,23.43283,23.019,22.60517,22.19135,21.77752,21.36369,20.94986,20.53603,20.13941,19.74278,19.34616,18.94953,18.55291,18.15628,17.75966,17.36303,16.96641,16.56978,16.20828,15.84677,15.48527,15.123767,14.762263,14.40076,14.039257,13.677754,13.31625,12.954747,12.633087,12.311428,11.989768,11.668108,11.346449,11.024789,10.703129,10.38147,10.05981,9.73815,9.471548,9.204945,8.938343,8.67174,8.405138,8.138535,7.871933,7.60533,7.338728,7.072125,6.863013,6.6539,6.444787,6.235675,6.026562,5.817449,5.608337,5.399224,5.190111,4.980999,4.834357,4.687715,4.541074,4.394432,4.247791,4.101149,3.954507,3.807866,3.661224,3.514583,3.414722,3.314862,3.215001,3.115141,3.01528,2.91542,2.815559,2.715699,2.615839,2.515978,2.448194,2.380409,2.312625,2.24484,2.177056,2.109272,2.041487,1.973703,1.905918,1.838134,1.801695,1.765257,1.728818,1.692379,1.655941,1.619502,1.583063,1.546625,1.510186
2025.5,66.35421,66.826882,67.299546,66.937513,66.57548,66.213448,65.851415,65.489382,65.127349,64.765316,64.403283,63.968208,63.533132,63.098057,62.662981,62.227906,61.79283,61.357755,60.922679,60.487604,60.052528,59.58647,59.120411,58.654352,58.188294,57.722235,57.256177,56.790118,56.324059,55.858001,55.391942,54.940726,54.489501,54.038277,53.587061,53.135836,52.68462,52.233396,51.782171,51.330955,50.87973,50.438714,49.997698,49.556691,49.115675,48.674659,48.233643,47.792627,47.351611,46.910595,46.469578,46.031547,45.593525,45.155494,44.717462,44.279431,43.8414,43.403377,42.965346,42.527315,42.089283,41.650291,41.211298,40.772305,40.333312,39.89432,39.455327,39.016334,38.577342,38.138349,37.699356,37.262741,36.826125,36.389509,35.952894,35.516278,35.079662,34.643046,34.206431,33.769815,33.333199,32.899899,32.466598,32.033298,31.600006,31.166706,30.733405,30.300105,29.866813,29.433513,29.000212,28.570791,28.14137,27.711949,27.282537,26.853116,26.423695,25.994274,25.564853,25.135432,24.706011,24.291795,23.87757,23.463345,23.04912,22.634895,22.22068,21.806455,21.39223,20.978005,20.56378,20.166791,19.769794,19.372806,18.975809,18.57882,18.181823,17.784835,17.387838,16.990849,16.593852,16.231977,15.870093,15.5082177,15.1463398,14.784461,14.4225831,14.0607052,13.6988274,13.3369486,12.9750707,12.6530629,12.3310561,12.0090483,11.6870406,11.3650337,11.0430259,10.7210182,10.3990113,10.0770036,9.7549958,9.4880509,9.2211052,8.9541603,8.6872145,8.4202696,8.1533239,7.886379,7.6194332,7.3524884,7.0855426,6.8761128,6.666682,6.4572513,6.2478214,6.0383907,5.82896,5.6195301,5.4100994,5.2006687,4.9912388,4.8443151,4.6973914,4.5504686,4.403545,4.2566222,4.1096985,3.9627748,3.815852,3.6689283,3.5220055,3.4219265,3.3218483,3.2217693,3.1216912,3.0216121,2.921534,2.821455,2.7213768,2.6212987,2.5212197,2.4532781,2.3853357,2.3173941,2.2494517,2.1815101,2.1135686,2.0456261,1.9776846,1.9097421,1.8418006,1.8052231,1.7686464,1.7320689,1.6954914,1.6589148,1.6223372,1.5857597,1.5491831,1.5126056
2026,66.48202,66.942884,67.403742,67.039856,66.67597,66.312086,65.9482,65.584314,65.220428,64.856542,64.492656,64.056636,63.620614,63.184594,62.748572,62.312552,61.87653,61.44051,61.004488,60.568468,60.132446,59.66593,59.199412,58.732894,58.266378,57.79986,57.333344,56.866826,56.400308,55.933792,55.467274,55.015402,54.563522,54.111644,53.659772,53.207892,52.75602,52.304142,51.852262,51.40039,50.94851,50.506738,50.064966,49.623202,49.18143,48.739658,48.297886,47.856114,47.414342,46.97257,46.530796,46.092024,45.65326,45.214488,44.775714,44.336942,43.89817,43.459404,43.020632,42.58186,42.143086,41.703432,41.263776,40.82412,40.384464,39.94481,39.505154,39.065498,38.625844,38.186188,37.746532,37.309312,36.87209,36.434868,35.997648,35.560426,35.123204,34.685982,34.248762,33.81154,33.374318,32.940508,32.506696,32.072886,31.639082,31.205272,30.77146,30.33765,29.903846,29.470036,29.036224,28.606372,28.17652,27.746668,27.316824,26.886972,26.45712,26.027268,25.597416,25.167564,24.737712,24.3231,23.90848,23.49386,23.07924,22.66462,22.25001,21.83539,21.42077,21.00615,20.59153,20.194172,19.796808,19.399452,19.002088,18.60473,18.207366,17.81001,17.412646,17.015288,16.617924,16.255674,15.893416,15.5311654,15.1689126,14.806659,14.4444062,14.0821534,13.7199008,13.3576472,12.9953944,12.6730388,12.3506842,12.0283286,11.7059732,11.3836184,11.0612628,10.7389074,10.4165526,10.0941972,9.7718416,9.5045538,9.2372654,8.9699776,8.702689,8.4354012,8.1681128,7.900825,7.6335364,7.3662488,7.0989602,6.8892126,6.679464,6.4697156,6.2599678,6.0502194,5.840471,5.6307232,5.4209748,5.2112264,5.0014786,4.8542732,4.7070678,4.5598632,4.412658,4.2654534,4.118248,3.9710426,3.823838,3.6766326,3.529428,3.429131,3.3288346,3.2285376,3.1282414,3.0279442,2.927648,2.827351,2.7270546,2.6267584,2.5264614,2.4583622,2.3902624,2.3221632,2.2540634,2.1859642,2.1178652,2.0497652,1.9816662,1.9135662,1.8454672,1.8087512,1.7720358,1.7353198,1.6986038,1.6618886,1.6251724,1.5884564,1.5517412,1.5150252
2026.5,66.60983,67.058886,67.507938,67.142199,66.77646,66.410724,66.044985,65.679246,65.313507,64.947768,64.582029,64.145064,63.708096,63.271131,62.834163,62.397198,61.96023,61.523265,61.086297,60.649332,60.212364,59.74539,59.278413,58.811436,58.344462,57.877485,57.410511,56.943534,56.476557,56.009583,55.542606,55.090078,54.637543,54.185011,53.732483,53.279948,52.82742,52.374888,51.922353,51.469825,51.01729,50.574762,50.132234,49.689713,49.247185,48.804657,48.362129,47.919601,47.477073,47.034545,46.592014,46.152501,45.712995,45.273482,44.833966,44.394453,43.95494,43.515431,43.075918,42.636405,42.196889,41.756573,41.316254,40.875935,40.435616,39.9953,39.554981,39.114662,38.674346,38.234027,37.793708,37.355883,36.918055,36.480227,36.042402,35.604574,35.166746,34.728918,34.291093,33.853265,33.415437,32.981117,32.546794,32.112474,31.678158,31.243838,30.809515,30.375195,29.940879,29.506559,29.072236,28.641953,28.21167,27.781387,27.351111,26.920828,26.490545,26.060262,25.629979,25.199696,24.769413,24.354405,23.93939,23.524375,23.10936,22.694345,22.27934,21.864325,21.44931,21.034295,20.61928,20.221553,19.823822,19.426098,19.028367,18.63064,18.232909,17.835185,17.437454,17.039727,16.641996,16.279371,15.916739,15.5541131,15.1914854,14.828857,14.4662293,14.1036016,13.7409742,13.3783458,13.0157181,12.6930147,12.3703123,12.0476089,11.7249058,11.4022031,11.0794997,10.7567966,10.4340939,10.1113908,9.7886874,9.5210567,9.2534256,8.9857949,8.7181635,8.4505328,8.1829017,7.915271,7.6476396,7.3800092,7.1123778,6.9023124,6.692246,6.4821799,6.2721142,6.0620481,5.851982,5.6419163,5.4318502,5.2217841,5.0117184,4.8642313,4.7167442,4.5692578,4.421771,4.2742846,4.1267975,3.9793104,3.831824,3.6843369,3.5368505,3.4363355,3.3358209,3.2353059,3.1347916,3.0342763,2.933762,2.833247,2.7327324,2.6322181,2.5317031,2.4634463,2.3951891,2.3269323,2.2586751,2.1904183,2.1221618,2.0539043,1.9856478,1.9173903,1.8491338,1.8122793,1.7754252,1.7385707,1.7017162,1.6648624,1.6280076,1.5911531,1.5542993,1.5174448
2027,66.73764,67.174888,67.612134,67.244542,66.87695,66.509362,66.14177,65.774178,65.406586,65.038994,64.671402,64.233492,63.795578,63.357668,62.919754,62.481844,62.04393,61.60602,61.168106,60.730196,60.292282,59.82485,59.357414,58.889978,58.422546,57.95511,57.487678,57.020242,56.552806,56.085374,55.617938,55.164754,54.711564,54.258378,53.805194,53.352004,52.89882,52.445634,51.992444,51.53926,51.08607,50.642786,50.199502,49.756224,49.31294,48.869656,48.426372,47.983088,47.539804,47.09652,46.653232,46.212978,45.77273,45.332476,44.892218,44.451964,44.01171,43.571458,43.131204,42.69095,42.250692,41.809714,41.368732,40.92775,40.486768,40.04579,39.604808,39.163826,38.722848,38.281866,37.840884,37.402454,36.96402,36.525586,36.087156,35.648722,35.210288,34.771854,34.333424,33.89499,33.456556,33.021726,32.586892,32.152062,31.717234,31.282404,30.84757,30.41274,29.977912,29.543082,29.108248,28.677534,28.24682,27.816106,27.385398,26.954684,26.52397,26.093256,25.662542,25.231828,24.801114,24.38571,23.9703,23.55489,23.13948,22.72407,22.30867,21.89326,21.47785,21.06244,20.64703,20.248934,19.850836,19.452744,19.054646,18.65655,18.258452,17.86036,17.462262,17.064166,16.666068,16.303068,15.940062,15.5770608,15.2140582,14.851055,14.4880524,14.1250498,13.7620476,13.3990444,13.0360418,12.7129906,12.3899404,12.0668892,11.7438384,11.4207878,11.0977366,10.7746858,10.4516352,10.1285844,9.8055332,9.5375596,9.2695858,9.0016122,8.733638,8.4656644,8.1976906,7.929717,7.6617428,7.3937696,7.1257954,6.9154122,6.705028,6.4946442,6.2842606,6.0738768,5.863493,5.6531094,5.4427256,5.2323418,5.0219582,4.8741894,4.7264206,4.5786524,4.430884,4.2831158,4.135347,3.9875782,3.83981,3.6920412,3.544273,3.44354,3.3428072,3.2420742,3.1413418,3.0406084,2.939876,2.839143,2.7384102,2.6376778,2.5369448,2.4685304,2.4001158,2.3317014,2.2632868,2.1948724,2.1264584,2.0580434,1.9896294,1.9212144,1.8528004,1.8158074,1.7788146,1.7418216,1.7048286,1.6678362,1.6308428,1.5938498,1.5568574,1.5198644
2027.5,66.86545,67.29089,67.71633,67.346885,66.97744,66.608,66.238555,65.86911,65.499665,65.13022,64.760775,64.32192,63.88306,63.444205,63.005345,62.56649,62.12763,61.688775,61.249915,60.81106,60.3722,59.90431,59.436415,58.96852,58.50063,58.032735,57.564845,57.09695,56.629055,56.161165,55.69327,55.23943,54.785585,54.331745,53.877905,53.42406,52.97022,52.51638,52.062535,51.608695,51.15485,50.71081,50.26677,49.822735,49.378695,48.934655,48.490615,48.046575,47.602535,47.158495,46.71445,46.273455,45.832465,45.39147,44.95047,44.509475,44.06848,43.627485,43.18649,42.745495,42.304495,41.862855,41.42121,40.979565,40.53792,40.09628,39.654635,39.21299,38.77135,38.329705,37.88806,37.449025,37.009985,36.570945,36.13191,35.69287,35.25383,34.81479,34.375755,33.936715,33.497675,33.062335,32.62699,32.19165,31.75631,31.32097,30.885625,30.450285,30.014945,29.579605,29.14426,28.713115,28.28197,27.850825,27.419685,26.98854,26.557395,26.12625,25.695105,25.26396,24.832815,24.417015,24.00121,23.585405,23.1696,22.753795,22.338,21.922195,21.50639,21.090585,20.67478,20.276315,19.87785,19.47939,19.080925,18.68246,18.283995,17.885535,17.48707,17.088605,16.69014,16.326765,15.963385,15.6000085,15.236631,14.873253,14.5098755,14.146498,13.783121,13.419743,13.0563655,12.7329665,12.4095685,12.0861695,11.762771,11.4393725,11.1159735,10.792575,10.4691765,10.145778,9.822379,9.5540625,9.285746,9.0174295,8.7491125,8.480796,8.2124795,7.944163,7.675846,7.40753,7.139213,6.928512,6.71781,6.5071085,6.296407,6.0857055,5.875004,5.6643025,5.453601,5.2428995,5.032198,4.8841475,4.736097,4.588047,4.439997,4.291947,4.1438965,3.995846,3.847796,3.6997455,3.5516955,3.4507445,3.3497935,3.2488425,3.147892,3.0469405,2.94599,2.845039,2.744088,2.6431375,2.5421865,2.4736145,2.4050425,2.3364705,2.2678985,2.1993265,2.130755,2.0621825,1.993611,1.9250385,1.856467,1.8193355,1.782204,1.7450725,1.707941,1.67081,1.633678,1.5965465,1.5594155,1.522284
2028,66.99326,67.406892,67.820526,67.449228,67.07793,66.706638,66.33534,65.964042,65.592744,65.221446,64.850148,64.410348,63.970542,63.530742,63.090936,62.651136,62.21133,61.77153,61.331724,60.891924,60.452118,59.98377,59.515416,59.047062,58.578714,58.11036,57.642012,57.173658,56.705304,56.236956,55.768602,55.314106,54.859606,54.405112,53.950616,53.496116,53.04162,52.587126,52.132626,51.67813,51.22363,50.778834,50.334038,49.889246,49.44445,48.999654,48.554858,48.110062,47.665266,47.22047,46.775668,46.333932,45.8922,45.450464,45.008722,44.566986,44.12525,43.683512,43.241776,42.80004,42.358298,41.915996,41.473688,41.03138,40.589072,40.14677,39.704462,39.262154,38.819852,38.377544,37.935236,37.495596,37.05595,36.616304,36.176664,35.737018,35.297372,34.857726,34.418086,33.97844,33.538794,33.102944,32.667088,32.231238,31.795386,31.359536,30.92368,30.48783,30.051978,29.616128,29.180272,28.748696,28.31712,27.885544,27.453972,27.022396,26.59082,26.159244,25.727668,25.296092,24.864516,24.44832,24.03212,23.61592,23.19972,22.78352,22.36733,21.95113,21.53493,21.11873,20.70253,20.303696,19.904864,19.506036,19.107204,18.70837,18.309538,17.91071,17.511878,17.113044,16.714212,16.350462,15.986708,15.6229562,15.2592038,14.895451,14.5316986,14.1679462,13.8041944,13.4404416,13.0766892,12.7529424,12.4291966,12.1054498,11.7817036,11.4579572,11.1342104,10.8104642,10.4867178,10.1629716,9.8392248,9.5705654,9.3019062,9.0332468,8.764587,8.4959276,8.2272684,7.958609,7.6899492,7.4212904,7.1526306,6.9416118,6.730592,6.5195728,6.3085534,6.0975342,5.886515,5.6754956,5.4644764,5.2534572,5.0424378,4.8941056,4.7457734,4.5974416,4.44911,4.3007782,4.152446,4.0041138,3.855782,3.7074498,3.559118,3.457949,3.3567798,3.2556108,3.1544422,3.0532726,2.952104,2.850935,2.7497658,2.6485972,2.5474282,2.4786986,2.4099692,2.3412396,2.2725102,2.2037806,2.1350516,2.0663216,1.9975926,1.9288626,1.8601336,1.8228636,1.7855934,1.7483234,1.7110534,1.6737838,1.6365132,1.5992432,1.5619736,1.5247036
