"time","0","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5","41","41.5","42","42.5","43","43.5","44","44.5","45","45.5","46","46.5","47","47.5","48","48.5","49","49.5","50","50.5","51","51.5","52","52.5","53","53.5","54","54.5","55","55.5","56","56.5","57","57.5","58","58.5","59","59.5","60","60.5","61","61.5","62","62.5","63","63.5","64","64.5","65","65.5","66","66.5","67","67.5","68","68.5","69","69.5","70","70.5","71","71.5","72","72.5","73","73.5","74","74.5","75","75.5","76","76.5","77","77.5","78","78.5","79","79.5","80","80.5","81","81.5","82","82.5","83","83.5","84","84.5","85","85.5","86","86.5","87","87.5","88","88.5","89","89.5","90","90.5","91","91.5","92","92.5","93","93.5","94","94.5","95","95.5","96","96.5","97","97.5","98","98.5","99","99.5"
2029.5,64.1384,64.763878,65.389355,65.024137,64.65891,64.293693,63.928475,63.563257,63.19804,62.832813,62.467595,62.021402,61.575209,61.129007,60.682814,60.236611,59.790418,59.344225,58.898023,58.45183,58.005637,57.537921,57.070214,56.602498,56.134791,55.667084,55.199368,54.731661,54.263954,53.796238,53.328531,52.873709,52.418887,51.964064,51.509251,51.054429,50.599606,50.144784,49.689962,49.235139,48.780326,48.344045,47.907764,47.471493,47.035212,46.59894,46.162659,45.726387,45.290106,44.853826,44.417554,43.97683,43.536105,43.095381,42.654657,42.213924,41.773199,41.332475,40.891751,40.451027,40.010302,39.571916,39.13352,38.695134,38.256747,37.818352,37.379965,36.941579,36.503183,36.064797,35.62641,35.191603,34.756805,34.321997,33.887199,33.452392,33.017593,32.582795,32.147988,31.713189,31.278382,30.855237,30.432084,30.00893,29.585785,29.162632,28.739478,28.316324,27.893179,27.470026,27.046872,26.636635,26.226388,25.816142,25.405896,24.995658,24.585412,24.175166,23.764919,23.354682,22.944436,22.555833,22.16723,21.778627,21.390024,21.001421,20.612818,20.224215,19.835612,19.447009,19.058397,18.69368,18.328963,17.964237,17.59952,17.234795,16.870078,16.505352,16.140635,15.775918,15.411193,15.0799771,14.7487598,14.4175434,14.0863261,13.7551089,13.4238916,13.0926743,12.7614579,12.4302406,12.0990233,11.8022274,11.5054315,11.2086356,10.9118389,10.615043,10.3182471,10.0214512,9.7246553,9.4278594,9.1310626,8.8824632,8.6338637,8.3852633,8.1366638,7.8880644,7.639464,7.3908645,7.142265,6.8936646,6.6450652,6.4512845,6.257503,6.0637214,5.8699408,5.6761592,5.4823786,5.288597,5.0948155,4.9010348,4.7072533,4.5657769,4.4243006,4.2828234,4.141347,3.9998698,3.8583935,3.7169171,3.5754399,3.4339636,3.2924863,3.1973934,3.1023005,3.0072076,2.9121138,2.8170209,2.721928,2.6268342,2.5317413,2.4366484,2.3415546,2.2767014,2.2118472,2.146994,2.0821399,2.0172858,1.9524326,1.8875785,1.8227253,1.7578712,1.693018,1.6591784,1.6253388,1.5914993,1.5576606,1.523821,1.4899814,1.4561418,1.4223023,1.3884636
2030,64.2491,64.86291,65.47672,65.10996,64.74319,64.37643,64.00967,63.64291,63.27615,62.90938,62.54262,62.09581,61.649,61.20218,60.75537,60.30855,59.86174,59.41493,58.96811,58.5213,58.07449,57.60641,57.13834,56.67026,56.20219,55.73412,55.26604,54.79797,54.3299,53.86182,53.39375,52.93847,52.48319,52.02791,51.57264,51.11736,50.66208,50.2068,49.75152,49.29624,48.84097,48.40406,47.96715,47.53025,47.09334,46.65644,46.21953,45.78263,45.34572,44.90881,44.47191,44.03065,43.58939,43.14813,42.70687,42.2656,41.82434,41.38308,40.94182,40.50056,40.0593,39.6204,39.18149,38.74259,38.30369,37.86478,37.42588,36.98698,36.54807,36.10917,35.67027,35.23498,34.7997,34.36441,33.92913,33.49384,33.05856,32.62328,32.18799,31.75271,31.31742,30.89379,30.47015,30.04651,29.62288,29.19924,28.7756,28.35196,27.92833,27.50469,27.08105,26.67035,26.25964,25.84893,25.43822,25.02752,24.61681,24.2061,23.79539,23.38469,22.97398,22.58495,22.19592,21.80689,21.41786,21.02883,20.6398,20.25077,19.86174,19.47271,19.08367,18.71854,18.35341,17.98827,17.62314,17.258,16.89287,16.52773,16.1626,15.79747,15.43233,15.10074,14.769148,14.437557,14.105965,13.774373,13.442781,13.111189,12.779598,12.448006,12.116414,11.819301,11.522188,11.225075,10.927961,10.630848,10.333735,10.036622,9.739509,9.442396,9.145282,8.896385,8.647488,8.39859,8.149693,7.900796,7.651898,7.403001,7.154104,6.905206,6.656309,6.462254,6.268198,6.074142,5.880087,5.686031,5.491976,5.29792,5.103864,4.909809,4.715753,4.574039,4.432325,4.29061,4.148896,4.007181,3.865467,3.723753,3.582038,3.440324,3.298609,3.20333,3.108051,3.012772,2.917492,2.822213,2.726934,2.631654,2.536375,2.441096,2.345816,2.280829,2.215841,2.150854,2.085866,2.020878,1.955891,1.890903,1.825916,1.760928,1.695941,1.661995,1.628049,1.594103,1.560158,1.526212,1.492266,1.45832,1.424374,1.390429
2030.5,64.34282,64.94704,65.551259,65.183203,64.815138,64.447081,64.079025,63.710969,63.342912,62.974847,62.606791,62.159479,61.712166,61.264845,60.817533,60.370212,59.9229,59.475587,59.028266,58.580954,58.133642,57.665274,57.196915,56.728547,56.260189,55.79183,55.323462,54.855103,54.386744,53.918377,53.450018,52.99439,52.538762,52.083134,51.627515,51.171887,50.71626,50.260632,49.805004,49.349376,48.893757,48.456368,48.01898,47.5816,47.144212,46.706832,46.269444,45.832064,45.394675,44.957287,44.519907,44.078237,43.636567,43.194897,42.753226,42.311547,41.869877,41.428207,40.986536,40.544866,40.103196,39.663896,39.224587,38.785288,38.345988,37.906679,37.467379,37.028079,36.588771,36.149471,35.710171,35.274498,34.838834,34.403161,33.967497,33.531824,33.09616,32.660496,32.224823,31.789159,31.353486,30.929459,30.505423,30.081386,29.657359,29.233323,28.809287,28.385251,27.961224,27.537188,27.113152,26.702063,26.290965,25.879868,25.46877,25.057681,24.646584,24.235486,23.824388,23.4133,23.002202,22.61281,22.223417,21.834024,21.444632,21.055239,20.665847,20.276454,19.887062,19.497669,19.108267,18.742771,18.377275,18.01177,17.646274,17.280769,16.915273,16.549768,16.184272,15.818776,15.453271,15.1213399,14.7894069,14.4574748,14.1255418,13.7936088,13.4616758,13.1297428,12.7978107,12.4658777,12.1339447,11.8365341,11.5391235,11.2417129,10.9443014,10.6468909,10.3494803,10.0520697,9.7546591,9.4572485,9.159837,8.9106492,8.6614614,8.4122727,8.1630848,7.913897,7.6647083,7.4155205,7.1663326,6.9171439,6.6679561,6.4736254,6.2792937,6.0849621,5.8906314,5.6962997,5.501969,5.3076374,5.1133057,4.918975,4.7246434,4.5826847,4.440726,4.2987664,4.1568076,4.014848,3.8728893,3.7309306,3.588971,3.4470123,3.3050527,3.2095788,3.1141049,3.018631,2.9231563,2.8276824,2.7322085,2.6367337,2.5412598,2.445786,2.3503112,2.2851825,2.220053,2.1549244,2.0897948,2.0246653,1.9595366,1.8944071,1.8292785,1.7641489,1.6990203,1.6649613,1.6309023,1.5968433,1.5627852,1.5287263,1.4946673,1.4606083,1.4265493,1.3924912
2031,64.43654,65.03117,65.625798,65.256446,64.887086,64.517732,64.14838,63.779028,63.409674,63.040314,62.670962,62.223148,61.775332,61.32751,60.879696,60.431874,59.98406,59.536244,59.088422,58.640608,58.192794,57.724138,57.25549,56.786834,56.318188,55.84954,55.380884,54.912236,54.443588,53.974934,53.506286,53.05031,52.594334,52.138358,51.68239,51.226414,50.77044,50.314464,49.858488,49.402512,48.946544,48.508676,48.07081,47.63295,47.195084,46.757224,46.319358,45.881498,45.44363,45.005764,44.567904,44.125824,43.683744,43.241664,42.799582,42.357494,41.915414,41.473334,41.031252,40.589172,40.147092,39.707392,39.267684,38.827986,38.388286,37.948578,37.508878,37.069178,36.629472,36.189772,35.750072,35.314016,34.877968,34.441912,34.005864,33.569808,33.13376,32.697712,32.261656,31.825608,31.389552,30.965128,30.540696,30.116262,29.691838,29.267406,28.842974,28.418542,27.994118,27.569686,27.145254,26.733776,26.32229,25.910806,25.49932,25.087842,24.676358,24.264872,23.853386,23.44191,23.030424,22.64067,22.250914,21.861158,21.471404,21.081648,20.691894,20.302138,19.912384,19.522628,19.132864,18.767002,18.40114,18.03527,17.669408,17.303538,16.937676,16.571806,16.205944,15.840082,15.474212,15.1419398,14.8096658,14.4773926,14.1451186,13.8128446,13.4805706,13.1482966,12.8160234,12.4837494,12.1514754,11.8537672,11.556059,11.2583508,10.9606418,10.6629338,10.3652256,10.0675174,9.7698092,9.472101,9.174392,8.9249134,8.6754348,8.4259554,8.1764766,7.926998,7.6775186,7.42804,7.1785612,6.9290818,6.6796032,6.4849968,6.2903894,6.0957822,5.9011758,5.7065684,5.511962,5.3173548,5.1227474,4.928141,4.7335338,4.5913304,4.449127,4.3069228,4.1647192,4.022515,3.8803116,3.7381082,3.595904,3.4537006,3.3114964,3.2158276,3.1201588,3.02449,2.9288206,2.8331518,2.737483,2.6418134,2.5461446,2.450476,2.3548064,2.289536,2.224265,2.1589948,2.0937236,2.0284526,1.9631822,1.8979112,1.832641,1.7673698,1.7020996,1.6679276,1.6337556,1.5995836,1.5654124,1.5312406,1.4970686,1.4628966,1.4287246,1.3945534
2031.5,64.53026,65.1153,65.700337,65.329689,64.959034,64.588383,64.217735,63.847087,63.476436,63.105781,62.735133,62.286817,61.838498,61.390175,60.941859,60.493536,60.04522,59.596901,59.148578,58.700262,58.251946,57.783002,57.314065,56.845121,56.376187,55.90725,55.438306,54.969369,54.500432,54.031491,53.562554,53.10623,52.649906,52.193582,51.737265,51.280941,50.82462,50.368296,49.911972,49.455648,48.999331,48.560984,48.12264,47.6843,47.245956,46.807616,46.369272,45.930932,45.492585,45.054241,44.615901,44.173411,43.730921,43.288431,42.845938,42.403441,41.960951,41.518461,41.075968,40.633478,40.190988,39.750888,39.310781,38.870684,38.430584,37.990477,37.550377,37.110277,36.670173,36.230073,35.789973,35.353534,34.917102,34.480663,34.044231,33.607792,33.17136,32.734928,32.298489,31.862057,31.425618,31.000797,30.575969,30.151138,29.726317,29.301489,28.876661,28.451833,28.027012,27.602184,27.177356,26.765489,26.353615,25.941744,25.52987,25.118003,24.706132,24.294258,23.882384,23.47052,23.058646,22.66853,22.278411,21.888292,21.498176,21.108057,20.717941,20.327822,19.937706,19.547587,19.157461,18.791233,18.425005,18.05877,17.692542,17.326307,16.960079,16.593844,16.227616,15.861388,15.495153,15.1625397,14.8299247,14.4973104,14.1646954,13.8320804,13.4994654,13.1668504,12.8342361,12.5016211,12.1690061,11.8710003,11.5729945,11.2749887,10.9769822,10.6789767,10.3809709,10.0829651,9.7849593,9.4869535,9.188947,8.9391776,8.6894082,8.4396381,8.1898684,7.940099,7.6903289,7.4405595,7.1907898,6.9410197,6.6912503,6.4963682,6.3014851,6.1066023,5.9117202,5.7168371,5.521955,5.3270722,5.1321891,4.937307,4.7424242,4.5999761,4.457528,4.3150792,4.1726308,4.030182,3.8877339,3.7452858,3.602837,3.4603889,3.3179401,3.2220764,3.1262127,3.030349,2.9344849,2.8386212,2.7427575,2.6468931,2.5510294,2.455166,2.3593016,2.2938895,2.228477,2.1630652,2.0976524,2.0322399,1.9668278,1.9014153,1.8360035,1.7705907,1.7051789,1.6708939,1.6366089,1.6023239,1.5680396,1.5337549,1.4994699,1.4651849,1.4308999,1.3966156
2032,64.62398,65.19943,65.774876,65.402932,65.030982,64.659034,64.28709,63.915146,63.543198,63.171248,62.799304,62.350486,61.901664,61.45284,61.004022,60.555198,60.10638,59.657558,59.208734,58.759916,58.311098,57.841866,57.37264,56.903408,56.434186,55.96496,55.495728,55.026502,54.557276,54.088048,53.618822,53.16215,52.705478,52.248806,51.79214,51.335468,50.8788,50.422128,49.965456,49.508784,49.052118,48.613292,48.17447,47.73565,47.296828,46.858008,46.419186,45.980366,45.54154,45.102718,44.663898,44.220998,43.778098,43.335198,42.892294,42.449388,42.006488,41.563588,41.120684,40.677784,40.234884,39.794384,39.353878,38.913382,38.472882,38.032376,37.591876,37.151376,36.710874,36.270374,35.829874,35.393052,34.956236,34.519414,34.082598,33.645776,33.20896,32.772144,32.335322,31.898506,31.461684,31.036466,30.611242,30.186014,29.760796,29.335572,28.910348,28.485124,28.059906,27.634682,27.209458,26.797202,26.38494,25.972682,25.56042,25.148164,24.735906,24.323644,23.911382,23.49913,23.086868,22.69639,22.305908,21.915426,21.524948,21.134466,20.743988,20.353506,19.963028,19.572546,19.182058,18.815464,18.44887,18.08227,17.715676,17.349076,16.982482,16.615882,16.249288,15.882694,15.516094,15.1831396,14.8501836,14.5172282,14.1842722,13.8513162,13.5183602,13.1854042,12.8524488,12.5194928,12.1865368,11.8882334,11.58993,11.2916266,10.9933226,10.6950196,10.3967162,10.0984128,9.8001094,9.501806,9.203502,8.9534418,8.7033816,8.4533208,8.2032602,7.9532,7.7031392,7.453079,7.2030184,6.9529576,6.7028974,6.5077396,6.3125808,6.1174224,5.9222646,5.7271058,5.531948,5.3367896,5.1416308,4.946473,4.7513146,4.6086218,4.465929,4.3232356,4.1805424,4.037849,3.8951562,3.7524634,3.60977,3.4670772,3.3243838,3.2283252,3.1322666,3.036208,2.9401492,2.8440906,2.748032,2.6519728,2.5559142,2.459856,2.3637968,2.298243,2.232689,2.1671356,2.1015812,2.0360272,1.9704734,1.9049194,1.839366,1.7738116,1.7082582,1.6738602,1.6394622,1.6050642,1.5706668,1.5362692,1.5018712,1.4674732,1.4330752,1.3986778
2032.5,64.7177,65.28356,65.849415,65.476175,65.10293,64.729685,64.356445,63.983205,63.60996,63.236715,62.863475,62.414155,61.96483,61.515505,61.066185,60.61686,60.16754,59.718215,59.26889,58.81957,58.37025,57.90073,57.431215,56.961695,56.492185,56.02267,55.55315,55.083635,54.61412,54.144605,53.67509,53.21807,52.76105,52.30403,51.847015,51.389995,50.93298,50.47596,50.01894,49.56192,49.104905,48.6656,48.2263,47.787,47.3477,46.9084,46.4691,46.0298,45.590495,45.151195,44.711895,44.268585,43.825275,43.381965,42.93865,42.495335,42.052025,41.608715,41.1654,40.72209,40.27878,39.83788,39.396975,38.95608,38.51518,38.074275,37.633375,37.192475,36.751575,36.310675,35.869775,35.43257,34.99537,34.558165,34.120965,33.68376,33.24656,32.80936,32.372155,31.934955,31.49775,31.072135,30.646515,30.22089,29.795275,29.369655,28.944035,28.518415,28.0928,27.66718,27.24156,26.828915,26.416265,26.00362,25.59097,25.178325,24.76568,24.35303,23.94038,23.52774,23.11509,22.72425,22.333405,21.94256,21.55172,21.160875,20.770035,20.37919,19.98835,19.597505,19.206655,18.839695,18.472735,18.10577,17.73881,17.371845,17.004885,16.63792,16.27096,15.904,15.537035,15.2037395,14.8704425,14.537146,14.203849,13.870552,13.537255,13.203958,12.8706615,12.5373645,12.2040675,11.9054665,11.6068655,11.3082645,11.009663,10.7110625,10.4124615,10.1138605,9.8152595,9.5166585,9.218057,8.967706,8.717355,8.4670035,8.216652,7.966301,7.7159495,7.4655985,7.215247,6.9648955,6.7145445,6.519111,6.3236765,6.1282425,5.932809,5.7373745,5.541941,5.346507,5.1510725,4.955639,4.760205,4.6172675,4.47433,4.331392,4.188454,4.045516,3.9025785,3.759641,3.616703,3.4737655,3.3308275,3.234574,3.1383205,3.042067,2.9458135,2.84956,2.7533065,2.6570525,2.560799,2.464546,2.368292,2.3025965,2.236901,2.171206,2.10551,2.0398145,1.974119,1.9084235,1.8427285,1.7770325,1.7113375,1.6768265,1.6423155,1.6078045,1.573294,1.5387835,1.5042725,1.4697615,1.4352505,1.40074
2033,64.81142,65.36769,65.923954,65.549418,65.174878,64.800336,64.4258,64.051264,63.676722,63.302182,62.927646,62.477824,62.027996,61.57817,61.128348,60.678522,60.2287,59.778872,59.329046,58.879224,58.429402,57.959594,57.48979,57.019982,56.550184,56.08038,55.610572,55.140768,54.670964,54.201162,53.731358,53.27399,52.816622,52.359254,51.90189,51.444522,50.98716,50.529792,50.072424,49.615056,49.157692,48.717908,48.27813,47.83835,47.398572,46.958792,46.519014,46.079234,45.63945,45.199672,44.759892,44.316172,43.872452,43.428732,42.985006,42.541282,42.097562,41.653842,41.210116,40.766396,40.322676,39.881376,39.440072,38.998778,38.557478,38.116174,37.674874,37.233574,36.792276,36.350976,35.909676,35.472088,35.034504,34.596916,34.159332,33.721744,33.28416,32.846576,32.408988,31.971404,31.533816,31.107804,30.681788,30.255766,29.829754,29.403738,28.977722,28.551706,28.125694,27.699678,27.273662,26.860628,26.44759,26.034558,25.62152,25.208486,24.795454,24.382416,23.969378,23.55635,23.143312,22.75211,22.360902,21.969694,21.578492,21.187284,20.796082,20.404874,20.013672,19.622464,19.231252,18.863926,18.4966,18.12927,17.761944,17.394614,17.027288,16.659958,16.292632,15.925306,15.557976,15.2243394,14.8907014,14.5570638,14.2234258,13.8897878,13.5561498,13.2225118,12.8888742,12.5552362,12.2215982,11.9226996,11.623801,11.3249024,11.0260034,10.7271054,10.4282068,10.1293082,9.8304096,9.531511,9.232612,8.9819702,8.7313284,8.4806862,8.2300438,7.979402,7.7287598,7.478118,7.2274756,6.9768334,6.7261916,6.5304824,6.3347722,6.1390626,5.9433534,5.7476432,5.551934,5.3562244,5.1605142,4.964805,4.7690954,4.6259132,4.482731,4.3395484,4.1963656,4.053183,3.9100008,3.7668186,3.623636,3.4804538,3.3372712,3.2408228,3.1443744,3.047926,2.9514778,2.8550294,2.758581,2.6621322,2.5656838,2.469236,2.3727872,2.30695,2.241113,2.1752764,2.1094388,2.0436018,1.9777646,1.9119276,1.846091,1.7802534,1.7144168,1.6797928,1.6451688,1.6105448,1.5759212,1.5412978,1.5066738,1.4720498,1.4374258,1.4028022
2033.5,64.90514,65.45182,65.998493,65.622661,65.246826,64.870987,64.495155,64.119323,63.743484,63.367649,62.991817,62.541493,62.091162,61.640835,61.190511,60.740184,60.28986,59.839529,59.389202,58.938878,58.488554,58.018458,57.548365,57.078269,56.608183,56.13809,55.667994,55.197901,54.727808,54.257719,53.787626,53.32991,52.872194,52.414478,51.956765,51.499049,51.04134,50.583624,50.125908,49.668192,49.210479,48.770216,48.32996,47.8897,47.449444,47.009184,46.568928,46.128668,45.688405,45.248149,44.807889,44.363759,43.919629,43.475499,43.031362,42.587229,42.143099,41.698969,41.254832,40.810702,40.366572,39.924872,39.483169,39.041476,38.599776,38.158073,37.716373,37.274673,36.832977,36.391277,35.949577,35.511606,35.073638,34.635667,34.197699,33.759728,33.32176,32.883792,32.445821,32.007853,31.569882,31.143473,30.717061,30.290642,29.864233,29.437821,29.011409,28.584997,28.158588,27.732176,27.305764,26.892341,26.478915,26.065496,25.65207,25.238647,24.825228,24.411802,23.998376,23.58496,23.171534,22.77997,22.388399,21.996828,21.605264,21.213693,20.822129,20.430558,20.038994,19.647423,19.255849,18.888157,18.520465,18.15277,17.785078,17.417383,17.049691,16.681996,16.314304,15.946612,15.578917,15.2449393,14.9109603,14.5769816,14.2430026,13.9090236,13.5750446,13.2410656,12.9070869,12.5731079,12.2391289,11.9399327,11.6407365,11.3415403,11.0423438,10.7431483,10.4439521,10.1447559,9.8455597,9.5463635,9.247167,8.9962344,8.7453018,8.4943689,8.2434356,7.992503,7.7415701,7.4906375,7.2397042,6.9887713,6.7378387,6.5418538,6.3458679,6.1498827,5.9538978,5.7579119,5.561927,5.3659418,5.1699559,4.973971,4.7779858,4.6345589,4.491132,4.3477048,4.2042772,4.06085,3.9174231,3.7739962,3.630569,3.4871421,3.3437149,3.2470716,3.1504283,3.053785,2.9571421,2.8604988,2.7638555,2.6672119,2.5705686,2.473926,2.3772824,2.3113035,2.245325,2.1793468,2.1133676,2.0473891,1.9814102,1.9154317,1.8494535,1.7834743,1.7174961,1.6827591,1.6480221,1.6132851,1.5785484,1.5438121,1.5090751,1.4743381,1.4396011,1.4048644
2034,64.99886,65.53595,66.073032,65.695904,65.318774,64.941638,64.56451,64.187382,63.810246,63.433116,63.055988,62.605162,62.154328,61.7035,61.252674,60.801846,60.35102,59.900186,59.449358,58.998532,58.547706,58.077322,57.60694,57.136556,56.666182,56.1958,55.725416,55.255034,54.784652,54.314276,53.843894,53.38583,52.927766,52.469702,52.01164,51.553576,51.09552,50.637456,50.179392,49.721328,49.263266,48.822524,48.38179,47.94105,47.500316,47.059576,46.618842,46.178102,45.73736,45.296626,44.855886,44.411346,43.966806,43.522266,43.077718,42.633176,42.188636,41.744096,41.299548,40.855008,40.410468,39.968368,39.526266,39.084174,38.642074,38.199972,37.757872,37.315772,36.873678,36.431578,35.989478,35.551124,35.112772,34.674418,34.236066,33.797712,33.35936,32.921008,32.482654,32.044302,31.605948,31.179142,30.752334,30.325518,29.898712,29.471904,29.045096,28.618288,28.191482,27.764674,27.337866,26.924054,26.51024,26.096434,25.68262,25.268808,24.855002,24.441188,24.027374,23.61357,23.199756,22.80783,22.415896,22.023962,21.632036,21.240102,20.848176,20.456242,20.064316,19.672382,19.280446,18.912388,18.54433,18.17627,17.808212,17.440152,17.072094,16.704034,16.335976,15.967918,15.599858,15.2655392,14.9312192,14.5968994,14.2625794,13.9282594,13.5939394,13.2596194,12.9252996,12.5909796,12.2566596,11.9571658,11.657672,11.3581782,11.0586842,10.7591912,10.4596974,10.1602036,9.8607098,9.561216,9.261722,9.0104986,8.7592752,8.5080516,8.2568274,8.005604,7.7543804,7.503157,7.2519328,7.0007092,6.7494858,6.5532252,6.3569636,6.1607028,5.9644422,5.7681806,5.57192,5.3756592,5.1793976,4.983137,4.7868762,4.6432046,4.499533,4.3558612,4.2121888,4.068517,3.9248454,3.7811738,3.637502,3.4938304,3.3501586,3.2533204,3.1564822,3.059644,2.9628064,2.8659682,2.76913,2.6722916,2.5754534,2.478616,2.3817776,2.315657,2.249537,2.1834172,2.1172964,2.0511764,1.9850558,1.9189358,1.852816,1.7866952,1.7205754,1.6857254,1.6508754,1.6160254,1.5811756,1.5463264,1.5114764,1.4766264,1.4417764,1.4069266
2034.5,65.09258,65.62008,66.147571,65.769147,65.390722,65.012289,64.633865,64.255441,63.877008,63.498583,63.120159,62.668831,62.217494,61.766165,61.314837,60.863508,60.41218,59.960843,59.509514,59.058186,58.606858,58.136186,57.665515,57.194843,56.724181,56.25351,55.782838,55.312167,54.841496,54.370833,53.900162,53.44175,52.983338,52.524926,52.066515,51.608103,51.1497,50.691288,50.232876,49.774464,49.316053,48.874832,48.43362,47.9924,47.551188,47.109968,46.668756,46.227536,45.786315,45.345103,44.903883,44.458933,44.013983,43.569033,43.124074,42.679123,42.234173,41.789223,41.344264,40.899314,40.454364,40.011864,39.569363,39.126872,38.684372,38.241871,37.799371,37.356871,36.914379,36.471879,36.029379,35.590642,35.151906,34.713169,34.274433,33.835696,33.39696,32.958224,32.519487,32.080751,31.642014,31.214811,30.787607,30.360394,29.933191,29.505987,29.078783,28.651579,28.224376,27.797172,27.369968,26.955767,26.541565,26.127372,25.71317,25.298969,24.884776,24.470574,24.056372,23.64218,23.227978,22.83569,22.443393,22.051096,21.658808,21.266511,20.874223,20.481926,20.089638,19.697341,19.305043,18.936619,18.568195,18.19977,17.831346,17.462921,17.094497,16.726072,16.357648,15.989224,15.620799,15.2861391,14.9514781,14.6168172,14.2821562,13.9474952,13.6128342,13.2781732,12.9435123,12.6088513,12.2741903,11.9743989,11.6746075,11.3748161,11.0750246,10.7752341,10.4754427,10.1756513,9.8758599,9.5760685,9.276277,9.0247628,8.7732486,8.5217343,8.2702192,8.018705,7.7671907,7.5156765,7.2641614,7.0126471,6.7611329,6.5645966,6.3680593,6.1715229,5.9749866,5.7784493,5.581913,5.3853766,5.1888393,4.992303,4.7957666,4.6518503,4.507934,4.3640176,4.2201004,4.076184,3.9322677,3.7883514,3.644435,3.5005187,3.3566023,3.2595692,3.1625361,3.065503,2.9684707,2.8714376,2.7744045,2.6773713,2.5803382,2.483306,2.3862728,2.3200105,2.253749,2.1874876,2.1212252,2.0549637,1.9887014,1.9224399,1.8561785,1.7899161,1.7236547,1.6886917,1.6537287,1.6187657,1.5838028,1.5488407,1.5138777,1.4789147,1.4439517,1.4089888
2035,65.1863,65.70421,66.22211,65.84239,65.46267,65.08294,64.70322,64.3235,63.94377,63.56405,63.18433,62.7325,62.28066,61.82883,61.377,60.92517,60.47334,60.0215,59.56967,59.11784,58.66601,58.19505,57.72409,57.25313,56.78218,56.31122,55.84026,55.3693,54.89834,54.42739,53.95643,53.49767,53.03891,52.58015,52.12139,51.66263,51.20388,50.74512,50.28636,49.8276,49.36884,48.92714,48.48545,48.04375,47.60206,47.16036,46.71867,46.27697,45.83527,45.39358,44.95188,44.50652,44.06116,43.6158,43.17043,42.72507,42.27971,41.83435,41.38898,40.94362,40.49826,40.05536,39.61246,39.16957,38.72667,38.28377,37.84087,37.39797,36.95508,36.51218,36.06928,35.63016,35.19104,34.75192,34.3128,33.87368,33.43456,32.99544,32.55632,32.1172,31.67808,31.25048,30.82288,30.39527,29.96767,29.54007,29.11247,28.68487,28.25727,27.82967,27.40207,26.98748,26.57289,26.15831,25.74372,25.32913,24.91455,24.49996,24.08537,23.67079,23.2562,22.86355,22.47089,22.07823,21.68558,21.29292,20.90027,20.50761,20.11496,19.7223,19.32964,18.96085,18.59206,18.22327,17.85448,17.48569,17.1169,16.74811,16.37932,16.01053,15.64174,15.306739,14.971737,14.636735,14.301733,13.966731,13.631729,13.296727,12.961725,12.626723,12.291721,11.991632,11.691543,11.391454,11.091365,10.791277,10.491188,10.191099,9.89101,9.590921,9.290832,9.039027,8.787222,8.535417,8.283611,8.031806,7.780001,7.528196,7.27639,7.024585,6.77278,6.575968,6.379155,6.182343,5.985531,5.788718,5.591906,5.395094,5.198281,5.001469,4.804657,4.660496,4.516335,4.372174,4.228012,4.083851,3.93969,3.795529,3.651368,3.507207,3.363046,3.265818,3.16859,3.071362,2.974135,2.876907,2.779679,2.682451,2.585223,2.487996,2.390768,2.324364,2.257961,2.191558,2.125154,2.058751,1.992347,1.925944,1.859541,1.793137,1.726734,1.691658,1.656582,1.621506,1.58643,1.551355,1.516279,1.481203,1.446127,1.411051
